Datetime,Transaction_ID,Television,Dryer,Oven,Refrigerator,Microwave,Line Voltage,Voltage,Apparent Power,Energy Consumption (kWh),Month,Day of the Week,Hour of the Day,Offloading Decision
9/14/2023 1:05,46303,1,1,1,1,0,221,214,1706,63.04899858,September,Thursday,1,Remote
3/30/2020 20:24,3078,0,0,1,0,1,227,218,1774,94.59308792,March,Monday,20,Remote
3/31/2021 2:11,15586,1,1,1,1,0,232,224,1713,65.55187301,March,Wednesday,2,Remote
12/23/2020 21:52,12258,0,1,1,1,0,220,219,1502,45.92831425,December,Wednesday,21,Remote
8/27/2020 21:53,8217,0,0,1,1,0,230,222,1693,78.43964229,August,Thursday,21,Remote
6/11/2020 2:13,5552,0,1,0,1,0,231,223,1995,26.45225888,June,Thursday,2,Remote
8/11/2022 15:53,32660,1,1,0,0,0,227,222,1605,39.80548572,August,Thursday,15,Remote
10/9/2023 12:54,47176,0,1,1,0,0,236,231,1924,74.342566,October,Monday,12,Remote
9/3/2021 3:20,20930,1,1,1,1,0,222,217,1535,87.5880889,September,Friday,3,Remote
11/21/2023 13:12,48649,1,0,1,0,1,221,216,1585,33.52996014,November,Tuesday,13,Remote
4/5/2020 23:34,3288,1,1,0,1,0,236,235,1648,20.47909352,April,Sunday,23,Remote
10/4/2021 5:00,21994,0,0,1,1,0,226,221,1555,55.07789376,October,Monday,5,Remote
8/3/2022 3:56,32369,0,1,0,1,1,227,225,1570,30.96265837,August,Wednesday,3,Remote
8/20/2022 13:37,32965,1,1,0,1,1,221,217,1626,75.48152824,August,Saturday,13,Remote
12/6/2022 20:57,36674,1,0,1,1,0,232,230,1521,11.21364247,December,Tuesday,20,Remote
5/28/2020 8:50,5082,0,0,0,0,1,227,225,1665,61.41767625,May,Thursday,8,Remote
3/30/2023 6:54,40558,1,0,1,0,1,223,216,1764,30.04225462,March,Thursday,6,Remote
3/26/2022 2:31,27915,1,1,1,1,0,220,220,1504,17.23433478,March,Saturday,2,Remote
7/15/2020 19:29,6741,0,1,0,1,0,228,222,1916,79.45830678,July,Wednesday,19,Remote
9/6/2020 15:57,8551,0,0,0,1,1,239,233,1735,33.85008619,September,Sunday,15,Remote
7/15/2022 1:36,31715,0,0,1,1,1,239,235,1550,88.88416557,July,Friday,1,Remote
5/7/2021 4:13,16856,0,0,1,1,1,221,218,1636,99.97491156,May,Friday,4,Remote
7/26/2020 23:11,7123,0,0,0,1,1,234,226,1791,87.87884114,July,Sunday,23,Remote
2/19/2020 14:40,1700,1,1,1,0,1,221,216,1635,84.7177258,February,Wednesday,14,Remote
4/11/2021 7:59,15971,1,1,1,1,0,227,218,1757,78.68794551,April,Sunday,7,Remote
4/18/2023 2:56,41203,0,1,1,1,1,221,214,1670,78.23321295,April,Tuesday,2,Remote
8/18/2023 21:09,45407,0,0,1,0,1,226,222,1748,33.4828829,August,Friday,21,Remote
12/18/2022 0:39,37056,1,1,0,1,0,237,232,1661,55.15545117,December,Sunday,0,Remote
1/4/2022 19:59,25166,1,0,0,0,0,239,232,1603,78.951497,January,Tuesday,19,Remote
2/25/2022 1:54,26921,1,0,1,0,0,229,227,1798,37.88640421,February,Friday,1,Remote
3/22/2021 10:44,15290,1,0,0,1,0,225,225,1592,63.7873478,March,Monday,10,Remote
3/28/2020 7:26,2991,0,1,0,1,1,225,218,1809,39.21733068,March,Saturday,7,Remote
2/10/2023 17:59,38930,0,0,1,0,1,234,234,1793,83.17253542,February,Friday,17,Remote
7/11/2021 0:43,19077,0,1,1,0,1,239,233,1655,27.11356279,July,Sunday,0,Remote
11/12/2021 23:30,23356,1,0,0,1,0,225,224,1807,15.96913288,November,Friday,23,Remote
10/26/2021 17:19,22765,0,1,0,1,1,232,223,1728,39.31837663,October,Tuesday,17,Remote
9/25/2022 17:14,34203,1,1,0,0,0,221,220,1642,47.60081246,September,Sunday,17,Remote
1/28/2023 10:25,38474,1,1,1,1,1,220,220,1725,25.613219,January,Saturday,10,Remote
3/17/2021 14:24,15124,0,1,1,1,1,230,230,1942,97.5739945,March,Wednesday,14,Remote
11/18/2022 14:56,36049,0,1,1,0,0,225,224,1818,42.84981245,November,Friday,14,Remote
5/15/2020 22:59,4657,0,0,1,0,1,223,223,1887,80.21828825,May,Friday,22,Remote
1/29/2020 11:59,977,0,0,1,1,0,238,237,1771,22.66714763,January,Wednesday,11,Remote
7/19/2021 21:04,19380,1,0,0,0,0,237,235,1754,87.13265055,July,Monday,21,Remote
10/14/2021 4:40,22336,0,1,1,1,1,226,221,1805,28.10101258,October,Thursday,4,Remote
4/12/2023 10:58,41009,0,0,0,1,1,224,219,1560,62.5647081,April,Wednesday,10,Remote
5/14/2020 9:50,4604,0,1,0,1,1,227,225,1671,40.3587055,May,Thursday,9,Remote
4/22/2021 1:11,16338,1,1,1,0,0,238,232,1694,85.54354223,April,Thursday,1,Remote
11/30/2020 20:14,11468,1,1,1,1,0,229,222,1643,27.61381718,November,Monday,20,Remote
10/30/2023 10:41,47892,1,1,0,1,0,225,222,1649,52.97307802,October,Monday,10,Remote
4/29/2021 21:43,16607,0,0,0,0,1,223,216,1728,65.56952824,April,Thursday,21,Remote
1/21/2021 16:52,13244,1,0,0,1,1,223,221,1538,33.85830646,January,Thursday,16,Remote
8/15/2023 19:34,45302,0,0,0,1,1,224,216,1996,10.78699784,August,Tuesday,19,Remote
8/14/2020 12:54,7759,0,0,0,0,1,223,221,1952,30.63435314,August,Friday,12,Remote
9/1/2023 18:02,45882,1,1,1,0,1,235,232,1870,12.32412458,September,Friday,18,Remote
3/13/2021 9:29,14980,1,1,0,0,1,237,228,1823,74.39342183,March,Saturday,9,Remote
7/21/2020 14:56,6940,0,1,1,0,1,227,219,1923,16.71708694,July,Tuesday,14,Remote
1/17/2020 17:33,574,1,0,1,1,1,229,226,1732,10.53428603,January,Friday,17,Remote
1/6/2021 3:20,12711,0,0,1,1,1,229,227,1526,44.59667276,January,Wednesday,3,Remote
10/4/2022 14:59,34508,1,1,1,1,1,233,233,1671,64.36317819,October,Tuesday,14,Remote
7/24/2022 23:53,32055,0,0,1,0,0,229,229,1525,32.7182157,July,Sunday,23,Remote
11/6/2023 3:52,48122,0,0,1,0,1,238,230,1739,39.98179341,November,Monday,3,Remote
10/22/2023 11:21,47619,0,1,0,0,1,220,218,1602,10.84353189,October,Sunday,11,Remote
8/27/2023 2:47,45689,1,1,1,0,0,236,232,1886,13.96407303,August,Sunday,2,Remote
11/4/2022 6:50,35558,1,1,0,1,0,239,239,1753,22.73255222,November,Friday,6,Remote
6/11/2021 21:18,18079,1,1,0,1,0,230,227,1532,13.04986671,June,Friday,21,Remote
11/3/2020 20:40,10544,1,0,1,0,1,222,214,1733,20.50594826,November,Tuesday,20,Remote
4/10/2020 4:29,3432,0,1,0,0,0,224,215,1715,65.03802876,April,Friday,4,Remote
12/16/2021 2:56,24491,0,0,0,1,0,220,213,1814,80.11389925,December,Thursday,2,Remote
10/13/2020 8:52,9808,0,1,0,0,0,238,235,1581,22.41238911,October,Tuesday,8,Remote
3/19/2023 15:07,40193,0,1,0,0,0,239,239,1759,62.83691199,March,Sunday,15,Remote
10/28/2021 10:40,22824,1,1,0,0,0,223,214,1732,43.91323588,October,Thursday,10,Remote
8/30/2021 6:07,20797,1,1,0,0,0,231,227,1775,99.89585705,August,Monday,6,Remote
9/25/2020 4:16,9185,0,0,0,0,1,221,219,1758,91.91780904,September,Friday,4,Remote
1/30/2022 5:41,26036,1,0,0,0,1,236,234,1858,66.89361256,January,Sunday,5,Remote
5/30/2021 7:15,17648,1,0,0,0,0,233,232,1738,47.69738198,May,Sunday,7,Remote
8/15/2021 9:24,20288,1,0,0,1,1,231,230,1825,38.35027892,August,Sunday,9,Remote
11/7/2020 14:23,10672,0,0,1,0,1,227,226,1898,18.12964211,November,Saturday,14,Remote
3/22/2020 2:09,2778,0,0,0,0,0,233,229,1505,96.51493739,March,Sunday,2,Remote
7/29/2023 22:30,44724,1,1,1,1,0,226,225,1933,49.66406731,July,Saturday,22,Remote
12/28/2020 4:53,12405,1,0,1,1,1,221,212,1686,98.63736109,December,Monday,4,Remote
1/22/2020 18:48,747,1,1,0,0,1,239,239,1823,10.02706521,January,Wednesday,18,Remote
11/12/2023 18:57,48349,0,1,0,1,1,237,231,1896,48.66868281,November,Sunday,18,Remote
1/17/2023 21:25,38113,1,0,0,0,0,236,234,1585,90.51597745,January,Tuesday,21,Remote
5/3/2023 18:34,41739,0,1,1,1,0,223,214,1620,48.85832802,May,Wednesday,18,Remote
8/3/2022 11:39,32380,1,0,0,0,1,233,226,1648,58.85167449,August,Wednesday,11,Remote
12/30/2021 8:55,24979,0,0,1,0,0,237,233,1977,57.07252242,December,Thursday,8,Remote
2/6/2022 3:05,26272,1,1,0,1,0,235,230,1575,53.99251346,February,Sunday,3,Remote
12/22/2022 17:29,37217,0,0,0,1,1,229,220,1898,36.71246149,December,Thursday,17,Remote
6/11/2022 3:58,30554,0,1,1,1,0,239,230,1951,86.73843781,June,Saturday,3,Remote
4/15/2022 0:28,28597,0,0,1,0,0,228,226,1512,29.2206888,April,Friday,0,Remote
4/15/2021 9:24,16110,0,0,0,1,1,223,217,1879,91.1719659,April,Thursday,9,Remote
8/10/2021 8:52,20116,0,1,0,1,0,222,221,1832,33.84961724,August,Tuesday,8,Remote
10/5/2021 1:19,22023,1,0,0,1,0,224,216,1855,98.2342633,October,Tuesday,1,Remote
9/24/2023 0:04,46644,0,1,1,1,1,224,219,1803,18.04380216,September,Sunday,0,Remote
12/21/2022 17:40,37183,0,0,1,1,0,235,235,1736,34.84185278,December,Wednesday,17,Remote
10/12/2023 8:52,47273,1,1,1,0,1,223,220,1956,37.67317095,October,Thursday,8,Remote
8/17/2021 10:28,20358,1,0,0,0,0,237,230,1651,29.35637742,August,Tuesday,10,Remote
8/3/2023 0:37,44864,1,0,0,1,1,228,219,1799,88.94905947,August,Thursday,0,Remote
12/2/2020 17:47,11533,1,1,1,0,1,226,220,1646,88.00382645,December,Wednesday,17,Remote
7/29/2020 10:03,7207,1,1,0,1,1,220,216,1572,59.17159576,July,Wednesday,10,Remote
12/5/2021 0:37,24111,0,0,0,1,1,231,225,1876,98.28088158,December,Sunday,0,Remote
3/22/2023 7:35,40285,1,0,0,0,1,227,227,1587,77.96611624,March,Wednesday,7,Remote
8/19/2022 6:05,32920,1,0,1,0,0,221,212,1695,77.764754,August,Friday,6,Remote
4/17/2020 21:30,3696,0,0,0,0,1,229,221,1950,90.92410053,April,Friday,21,Remote
8/2/2023 9:12,44842,0,1,1,0,1,232,223,1517,37.86223041,August,Wednesday,9,Remote
4/17/2021 9:04,16178,1,1,1,1,0,226,222,1567,49.69711451,April,Saturday,9,Remote
10/5/2021 22:21,22053,1,1,0,1,1,237,234,1883,41.85027858,October,Tuesday,22,Remote
4/13/2023 7:18,41038,1,1,0,1,0,224,221,1825,40.72091128,April,Thursday,7,Remote
1/29/2022 13:34,26013,0,1,0,1,0,230,225,1506,72.61748758,January,Saturday,13,Remote
2/28/2020 11:43,2004,0,0,0,0,0,235,226,1597,21.41751967,February,Friday,11,Remote
3/4/2022 12:37,27176,0,0,1,1,1,222,219,1827,94.42353194,March,Friday,12,Remote
3/27/2022 3:45,27951,0,1,0,1,0,230,223,1589,60.47389519,March,Sunday,3,Remote
9/24/2023 7:46,46655,1,1,0,1,1,228,219,1641,87.00129842,September,Sunday,7,Remote
8/3/2021 10:04,19878,1,0,1,0,1,232,228,1742,34.90285746,August,Tuesday,10,Remote
10/23/2023 9:47,47651,0,1,1,0,1,228,226,1987,42.95958329,October,Monday,9,Remote
9/12/2020 0:12,8734,1,1,1,0,1,233,231,1861,51.3662826,September,Saturday,0,Remote
11/22/2020 6:11,11174,1,1,1,1,1,229,224,1581,18.03122105,November,Sunday,6,Remote
5/1/2021 13:39,16664,0,1,1,1,1,221,215,1659,82.6895228,May,Saturday,13,Remote
1/29/2020 16:54,984,0,1,1,1,1,234,232,1773,30.1997725,January,Wednesday,16,Remote
2/1/2023 16:02,38619,1,0,0,0,1,232,226,1514,23.38699593,February,Wednesday,16,Remote
10/16/2022 8:42,34910,0,1,1,1,0,229,225,1689,99.30477,October,Sunday,8,Remote
4/16/2022 20:37,28660,0,1,1,1,1,226,219,1954,17.63457801,April,Saturday,20,Remote
3/16/2020 2:29,2573,0,0,0,0,0,224,216,1691,16.72411781,March,Monday,2,Remote
11/7/2023 1:35,48153,1,0,1,1,1,222,222,1571,34.41212471,November,Tuesday,1,Remote
5/5/2020 1:35,4284,0,0,1,1,1,227,223,1892,86.55709038,May,Tuesday,1,Remote
1/18/2020 15:17,605,1,1,0,0,0,234,229,1889,24.41361108,January,Saturday,15,Remote
10/6/2022 8:20,34567,1,0,1,1,0,230,229,1591,70.7431334,October,Thursday,8,Remote
10/12/2022 22:43,34793,0,1,1,0,0,235,230,1575,25.58443455,October,Wednesday,22,Remote
6/15/2023 18:52,43212,0,0,0,0,0,223,218,1621,85.50306838,June,Thursday,18,Remote
10/10/2023 14:07,47212,1,1,0,1,0,224,216,1975,31.40448884,October,Tuesday,14,Remote
6/24/2022 5:14,31001,1,0,0,0,0,228,227,1567,81.92361007,June,Friday,5,Remote
12/20/2021 21:10,24654,1,1,1,1,0,231,226,1781,45.97802343,December,Monday,21,Remote
8/7/2023 6:56,45010,0,0,1,0,1,221,215,1914,72.29662351,August,Monday,6,Remote
8/12/2022 2:23,32675,1,1,0,1,0,221,215,1599,48.35345453,August,Friday,2,Remote
7/18/2020 23:10,6849,1,0,1,1,1,225,225,1855,81.97351022,July,Saturday,23,Remote
1/8/2020 12:48,259,1,1,0,0,0,226,217,1522,79.12325486,January,Wednesday,12,Remote
6/3/2022 22:10,30306,1,0,1,1,0,221,219,1778,90.92449,June,Friday,22,Remote
10/18/2023 17:39,47491,1,0,0,1,1,229,224,1571,15.44956813,October,Wednesday,17,Remote
8/6/2023 5:42,44974,1,1,0,0,1,227,226,1905,80.07612668,August,Sunday,5,Remote
10/20/2022 5:13,35042,1,1,0,0,1,230,230,1882,69.91645836,October,Thursday,5,Remote
10/15/2022 13:05,34882,1,1,0,0,0,223,218,1793,26.7294942,October,Saturday,13,Remote
7/29/2023 7:05,44702,1,0,1,1,0,228,228,1767,33.9615951,July,Saturday,7,Remote
11/20/2020 8:38,11109,0,1,0,1,1,233,233,1804,64.77111606,November,Friday,8,Remote
9/3/2022 18:13,33451,0,0,0,1,1,239,232,1756,75.82228138,September,Saturday,18,Remote
1/29/2021 22:30,13526,0,1,0,0,0,226,223,1641,67.11271478,January,Friday,22,Remote
12/19/2022 6:47,37099,1,1,0,1,0,235,231,1735,86.08295904,December,Monday,6,Remote
10/21/2021 1:22,22571,1,1,1,0,1,222,219,1759,14.10741973,October,Thursday,1,Remote
4/8/2021 8:31,15869,1,0,1,1,0,222,215,1887,39.09760015,April,Thursday,8,Remote
4/19/2020 2:56,3738,1,0,0,1,0,230,230,1813,44.50692162,April,Sunday,2,Remote
1/14/2020 4:46,453,1,1,1,0,1,238,236,1997,84.04906743,January,Tuesday,4,Remote
9/8/2023 1:25,46098,1,1,0,0,1,232,225,1817,34.88798784,September,Friday,1,Remote
8/10/2021 5:22,20111,1,0,0,0,1,239,237,1766,88.28833574,August,Tuesday,5,Remote
11/19/2020 17:13,11087,0,0,1,0,1,220,218,1522,66.61428359,November,Thursday,17,Remote
6/26/2022 6:59,31072,1,0,1,1,0,224,219,1570,44.56748905,June,Sunday,6,Remote
5/10/2023 19:28,41980,1,0,1,0,0,239,237,1674,86.28615636,May,Wednesday,19,Remote
6/17/2021 10:28,18269,0,1,0,0,1,233,230,1890,36.27756717,June,Thursday,10,Remote
11/28/2023 15:29,48892,0,0,1,1,1,230,227,1582,77.98229812,November,Tuesday,15,Remote
12/18/2022 13:58,37075,1,1,0,0,0,234,228,1686,29.36761078,December,Sunday,13,Remote
8/16/2023 1:10,45310,1,0,1,0,0,233,225,1661,81.37868625,August,Wednesday,1,Remote
11/17/2023 4:46,48500,1,1,0,1,0,234,230,1849,52.626747,November,Friday,4,Remote
2/2/2023 14:27,38651,0,1,0,0,1,226,218,1532,76.54867067,February,Thursday,14,Remote
6/8/2021 3:36,17951,1,1,0,1,1,231,228,1629,64.05898791,June,Tuesday,3,Remote
10/27/2022 15:55,35297,1,1,1,0,0,239,237,1791,57.46362067,October,Thursday,15,Remote
11/26/2021 17:35,23827,0,0,1,1,0,226,219,1640,81.27800901,November,Friday,17,Remote
4/7/2020 3:36,3328,1,1,0,0,1,239,231,1633,79.83517327,April,Tuesday,3,Remote
9/27/2022 7:47,34258,1,1,0,0,1,238,237,1812,60.37360206,September,Tuesday,7,Remote
2/2/2021 13:24,13650,1,1,1,1,1,230,227,1899,36.89257,February,Tuesday,13,Remote
6/29/2020 16:38,6189,1,1,0,1,1,221,217,1828,17.70278482,June,Monday,16,Remote
2/20/2020 22:13,1745,1,1,0,0,1,232,226,1517,76.47484344,February,Thursday,22,Remote
4/27/2021 22:45,16540,1,1,1,1,0,220,211,1636,11.20596177,April,Tuesday,22,Remote
8/30/2023 18:23,45814,0,1,1,0,0,236,234,1949,26.52392702,August,Wednesday,18,Remote
10/5/2021 0:37,22022,0,0,0,1,1,232,229,1770,68.80560068,October,Tuesday,0,Remote
10/5/2023 5:10,47028,0,0,0,1,0,223,218,1615,81.12105656,October,Thursday,5,Remote
8/21/2020 14:30,8001,0,0,1,0,1,233,230,1563,57.76925155,August,Friday,14,Remote
5/17/2021 6:00,17201,0,0,0,0,0,235,231,1860,10.87785442,May,Monday,6,Remote
8/19/2023 23:47,45445,1,1,0,0,0,239,239,1842,14.72691442,August,Saturday,23,Remote
8/26/2023 8:34,45663,1,0,0,0,1,239,230,1971,18.36023736,August,Saturday,8,Remote
6/29/2020 8:55,6178,0,0,0,1,1,235,230,1893,82.98114976,June,Monday,8,Remote
4/27/2023 6:17,41516,0,0,0,1,1,235,230,1677,92.78167469,April,Thursday,6,Remote
10/10/2021 16:35,22216,0,1,0,0,1,232,231,1694,43.18482928,October,Sunday,16,Remote
5/11/2022 3:42,29492,0,1,1,1,1,228,227,1700,56.97656518,May,Wednesday,3,Remote
12/5/2022 20:25,36639,0,0,1,1,1,235,226,1529,86.05946429,December,Monday,20,Remote
5/21/2020 21:57,4861,1,0,1,1,0,233,229,1866,46.48756203,May,Thursday,21,Remote
12/2/2021 22:52,24040,0,0,0,1,0,230,228,1867,96.21135577,December,Thursday,22,Remote
4/15/2022 15:11,28618,1,1,1,0,0,239,236,1681,40.38058772,April,Friday,15,Remote
11/12/2020 13:31,10842,0,0,1,1,0,229,224,1732,97.92001575,November,Thursday,13,Remote
8/17/2020 11:41,7860,1,0,1,0,0,220,214,1573,74.24466131,August,Monday,11,Remote
8/20/2021 16:15,20469,0,0,0,0,1,223,214,1735,22.74046034,August,Friday,16,Remote
4/17/2023 10:07,41179,0,1,0,0,1,236,229,1640,21.61979106,April,Monday,10,Remote
2/3/2021 11:50,13682,1,0,1,0,1,232,227,1924,39.02460559,February,Wednesday,11,Remote
10/30/2020 17:09,10402,1,0,0,1,0,236,230,1920,69.18617113,October,Friday,17,Remote
8/13/2022 19:44,32734,1,0,1,0,0,235,227,1999,83.9636444,August,Saturday,19,Remote
6/10/2021 23:35,18048,1,0,1,1,1,236,231,1577,61.45152142,June,Thursday,23,Remote
4/22/2022 6:16,28845,0,0,1,0,1,234,228,1973,52.02366993,April,Friday,6,Remote
3/4/2023 17:00,39682,0,1,1,0,1,226,219,1784,80.71087409,March,Saturday,17,Remote
12/7/2021 21:18,24209,0,1,0,1,0,223,216,1905,56.78788636,December,Tuesday,21,Remote
9/22/2023 18:38,46602,0,0,0,1,1,234,234,1572,67.16115835,September,Friday,18,Remote
3/26/2020 0:04,2912,0,0,0,1,1,239,230,1969,58.37490585,March,Thursday,0,Remote
5/23/2022 10:44,29913,0,0,1,0,0,223,216,1685,91.54635788,May,Monday,10,Remote
11/25/2021 15:39,23790,0,1,0,0,0,236,232,1872,31.67728928,November,Thursday,15,Remote
6/19/2021 4:31,18329,1,1,0,0,0,223,219,1951,39.89974298,June,Saturday,4,Remote
1/26/2023 22:40,38423,0,1,1,0,1,238,235,1820,21.46828544,January,Thursday,22,Remote
5/2/2023 14:32,41699,0,1,0,1,0,238,236,1671,84.8452609,May,Tuesday,14,Remote
10/28/2020 9:48,10323,1,0,1,1,0,220,219,1635,64.92386453,October,Wednesday,9,Remote
9/16/2020 22:38,8903,0,0,0,1,0,237,232,1894,56.70571774,September,Wednesday,22,Remote
8/10/2023 5:01,45110,0,1,1,0,0,234,229,1784,64.79602021,August,Thursday,5,Remote
5/3/2023 10:51,41728,0,0,0,0,0,238,231,1570,17.95170809,May,Wednesday,10,Remote
9/10/2022 0:54,33666,0,0,1,0,0,234,229,1635,29.8854246,September,Saturday,0,Remote
6/23/2022 15:13,30981,1,1,1,1,0,226,224,1689,19.75606013,June,Thursday,15,Remote
7/28/2022 12:41,32176,0,1,0,1,1,224,220,1951,31.87782049,July,Thursday,12,Remote
3/9/2022 1:56,27332,1,0,1,0,1,232,226,1778,92.79921494,March,Wednesday,1,Remote
4/15/2020 20:27,3626,1,0,1,1,1,224,221,1917,11.01674999,April,Wednesday,20,Remote
3/28/2022 21:48,28011,0,0,0,0,0,229,223,1817,90.03420083,March,Monday,21,Remote
9/11/2023 15:37,46221,0,0,0,1,0,223,218,1850,83.0932211,September,Monday,15,Remote
7/2/2023 0:31,43768,0,0,0,0,1,233,229,1807,95.60914002,July,Sunday,0,Remote
11/11/2023 17:43,48313,1,0,1,1,0,230,223,1815,92.75291334,November,Saturday,17,Remote
3/15/2020 8:16,2547,0,0,1,0,0,230,229,1799,25.94647922,March,Sunday,8,Remote
9/16/2020 12:08,8888,0,1,1,1,0,229,226,1671,86.2471105,September,Wednesday,12,Remote
3/2/2021 5:04,14597,1,0,1,1,0,237,234,1656,14.8006392,March,Tuesday,5,Remote
2/12/2023 8:32,38985,1,1,1,0,1,225,219,1502,95.20995517,February,Sunday,8,Remote
11/24/2020 16:21,11257,1,0,1,0,0,233,231,1879,55.62689576,November,Tuesday,16,Remote
2/18/2020 5:44,1653,0,0,1,0,0,221,217,1514,46.38479216,February,Tuesday,5,Remote
8/4/2022 3:04,32402,1,1,1,0,0,227,218,1651,61.52580217,August,Thursday,3,Remote
12/2/2021 14:27,24028,1,1,0,0,1,222,221,1641,66.00331861,December,Thursday,14,Remote
3/27/2022 5:09,27953,1,1,1,0,1,226,223,1850,32.15784701,March,Sunday,5,Remote
5/20/2020 6:42,4805,1,0,0,1,1,224,218,1847,59.91003962,May,Wednesday,6,Remote
1/20/2021 18:27,13212,0,1,0,0,0,233,226,1916,58.8653567,January,Wednesday,18,Remote
5/14/2020 20:21,4619,0,1,1,1,1,230,229,1908,78.15144782,May,Thursday,20,Remote
8/10/2020 0:17,7604,0,0,1,1,1,222,220,1691,41.15938113,August,Monday,0,Remote
6/14/2020 17:49,5677,1,1,1,0,1,228,219,1902,59.9483879,June,Sunday,17,Remote
6/8/2020 6:14,5455,1,1,1,1,0,228,226,1984,28.06333032,June,Monday,6,Remote
4/25/2020 10:19,3954,1,0,0,1,0,239,239,1685,21.53804181,April,Saturday,10,Remote
12/26/2022 15:24,37351,0,1,0,1,0,228,227,1852,44.62153383,December,Monday,15,Remote
7/30/2021 7:15,19737,0,1,1,1,1,239,237,1791,97.09580335,July,Friday,7,Remote
5/9/2022 6:09,29427,1,1,1,0,0,228,223,1942,72.02123084,May,Monday,6,Remote
8/2/2020 17:05,7354,0,0,1,0,0,229,221,1693,64.72891584,August,Sunday,17,Remote
5/23/2022 9:20,29911,1,1,0,0,0,223,222,1816,71.3851344,May,Monday,9,Remote
4/9/2022 22:32,28423,0,1,0,1,1,236,235,1712,50.11972324,April,Saturday,22,Remote
5/18/2021 19:08,17254,0,0,0,1,0,226,223,1547,61.13619978,May,Tuesday,19,Remote
3/29/2021 3:13,15519,1,1,1,1,0,226,224,1919,63.29414342,March,Monday,3,Remote
6/2/2021 3:14,17745,1,0,0,1,1,228,225,1688,58.6894444,June,Wednesday,3,Remote
7/20/2021 6:53,19394,0,1,1,0,0,227,218,1665,52.10780009,July,Tuesday,6,Remote
6/30/2023 1:34,43701,0,1,1,0,1,229,221,1772,77.39164741,June,Friday,1,Remote
9/19/2020 9:30,8987,0,0,0,1,1,237,235,1605,75.3861703,September,Saturday,9,Remote
6/14/2021 2:34,18155,0,1,1,1,0,222,217,1572,76.20774091,June,Monday,2,Remote
8/18/2022 21:41,32908,0,0,0,0,1,224,218,1984,57.20311452,August,Thursday,21,Remote
10/13/2021 16:46,22319,0,0,0,0,0,233,233,1936,84.38249747,October,Wednesday,16,Remote
5/26/2020 12:41,5019,0,0,0,1,1,223,217,1762,24.43586124,May,Tuesday,12,Remote
1/8/2023 7:33,37785,1,0,1,0,0,221,212,1631,56.60326257,January,Sunday,7,Remote
1/2/2020 3:19,40,0,1,1,1,1,227,220,1939,26.69389349,January,Thursday,3,Remote
6/4/2020 1:19,5311,0,0,1,0,0,238,236,1725,49.09848877,June,Thursday,1,Remote
4/10/2021 12:22,15943,1,1,1,1,0,237,232,1780,43.47687818,April,Saturday,12,Remote
1/5/2023 3:52,37677,0,1,1,1,1,235,232,1519,66.57835301,January,Thursday,3,Remote
4/24/2021 0:51,16406,1,0,1,0,0,238,236,1799,77.68508087,April,Saturday,0,Remote
4/18/2021 4:41,16206,1,0,0,0,1,239,235,1681,81.41511,April,Sunday,4,Remote
4/28/2020 16:06,4065,1,1,0,1,1,238,231,1977,17.20508396,April,Tuesday,16,Remote
1/1/2021 23:07,12568,0,0,1,1,0,235,235,1860,42.00408348,January,Friday,23,Remote
6/5/2022 2:54,30347,1,1,1,1,0,223,215,1612,78.5451171,June,Sunday,2,Remote
6/13/2022 1:31,30619,0,1,1,0,0,237,228,1938,97.64852617,June,Monday,1,Remote
10/24/2022 9:26,35185,0,0,1,1,0,229,221,1780,56.08957409,October,Monday,9,Remote
4/22/2023 14:51,41357,1,0,1,0,1,236,233,1598,74.95407688,April,Saturday,14,Remote
9/21/2022 8:49,34054,0,0,0,1,0,226,218,1825,78.7706922,September,Wednesday,8,Remote
6/20/2023 22:55,43389,0,0,1,0,1,228,223,1555,20.13611943,June,Tuesday,22,Remote
8/9/2022 7:07,32579,1,1,0,0,1,230,221,1558,66.98371225,August,Tuesday,7,Remote
4/3/2023 14:38,40706,0,1,0,1,0,239,234,1554,50.86499108,April,Monday,14,Remote
7/14/2022 12:18,31696,0,1,1,0,0,230,223,1958,49.66085532,July,Thursday,12,Remote
4/25/2022 0:09,28939,0,1,0,0,1,222,222,1684,13.95395199,April,Monday,0,Remote
11/10/2020 18:46,10781,1,0,1,0,1,230,222,1686,76.6087438,November,Tuesday,18,Remote
5/18/2023 9:40,42240,0,0,0,0,0,222,217,1854,82.05083922,May,Thursday,9,Remote
2/21/2023 23:48,39315,0,1,1,0,1,231,230,1855,28.33930076,February,Tuesday,23,Remote
9/17/2020 9:51,8919,0,1,0,1,1,224,224,1861,84.91139749,September,Thursday,9,Remote
11/29/2021 10:46,23920,1,1,0,1,0,234,231,1923,96.11250002,November,Monday,10,Remote
10/30/2022 4:54,35384,0,0,1,1,0,231,228,1769,14.56891412,October,Sunday,4,Remote
